Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
0,24.0,180.0,73.0,151,72,1,1972,23,24,281,0
0,21.0,173.0,68.0,195,103,1,1996,4,22,267,0
0,30.0,188.0,92.0,301,165,0,1994,16,41,414,0
0,33.0,172.0,70.0,40,21,1,1988,33,34,346,0
1,27.0,175.0,62.0,172,90,1,2004,3,3,84,0
0,26.0,183.0,75.0,169,88,1,1964,39,42,440,0
0,29.0,170.0,65.0,7,3,1,1988,33,3,25,0
1,16.0,160.0,55.0,16,8,1,1976,21,42,455,0
0,26.0,168.0,61.0,145,77,1,1996,4,22,264,0
1,17.0,170.0,60.0,151,72,1,1980,22,42,454,0
0,21.0,170.0,58.0,346,181,1,2008,6,3,16,0
0,33.0,180.0,97.0,35,25,1,1996,4,35,362,3
0,30.0,170.0,64.0,382,207,1,1972,23,22,264,0
0,29.0,181.0,63.0,22,12,1,1996,4,3,20,0
0,29.0,180.0,60.0,411,219,1,2000,38,3,53,0
0,23.0,167.0,64.0,132,67,1,1984,18,22,266,0
0,30.0,183.0,86.0,399,68,0,1980,15,27,301,0
1,33.0,170.0,56.0,382,207,1,2004,3,44,474,0
1,29.0,160.0,49.0,301,165,0,2002,29,18,248,0
0,32.0,183.0,77.0,267,21,1,1964,39,34,349,0
0,30.0,173.0,73.0,16,8,1,1972,23,16,231,0
0,30.0,173.0,72.0,153,72,1,2008,6,4,92,0
1,19.0,171.0,67.0,151,72,1,1972,23,42,457,0
0,27.0,196.0,94.0,145,77,1,2004,3,31,314,0
1,27.0,182.0,84.0,22,12,1,1992,5,3,79,1
0,23.0,170.0,70.0,7,3,1,2000,38,47,489,0
0,23.0,197.0,87.0,285,156,1,2004,3,50,494,0
0,23.0,172.0,56.0,184,98,1,1976,21,3,53,0
0,25.0,190.0,85.0,64,35,1,1992,5,50,494,0
0,23.0,169.0,74.0,22,12,1,2004,3,53,533,0
1,25.0,170.0,55.0,233,126,1,2016,27,43,467,0
0,22.0,200.0,110.0,93,49,1,2008,6,23,279,0
0,22.0,180.0,74.0,382,207,1,1976,21,3,32,2
0,25.0,182.0,85.0,169,88,1,2008,6,11,147,0
0,25.0,188.0,83.0,340,61,1,1996,4,42,434,0
1,35.0,170.0,57.0,382,207,0,1992,0,12,176,0
0,23.0,182.0,70.0,184,98,1,1980,22,3,25,0
0,28.0,196.0,90.0,132,67,1,2000,38,6,96,3
0,19.0,180.0,89.0,154,79,0,1998,24,0,3,0
1,37.0,175.0,60.0,132,67,1,1992,5,16,227,0
0,27.0,190.0,90.0,340,61,1,1996,4,23,279,1
0,37.0,188.0,74.0,12,11,1,1988,33,3,53,0
0,28.0,173.0,66.0,352,182,0,2010,41,12,164,0
1,26.0,163.0,52.0,132,67,0,2014,34,8,108,0
0,27.0,174.0,62.0,184,98,1,1996,4,14,192,0
0,23.0,181.0,76.0,184,98,1,2000,38,42,435,0
0,26.0,180.0,72.0,285,156,1,2008,6,34,348,0
0,28.0,178.0,70.0,324,172,1,2008,6,44,472,0
1,17.0,155.0,46.0,233,126,1,2008,6,22,273,0
1,18.0,165.0,60.0,397,68,0,1976,14,0,6,0
0,26.0,166.0,53.0,375,204,0,1998,24,12,164,0
0,25.0,173.0,64.0,22,12,1,2016,27,48,491,0
1,35.0,165.0,52.0,132,67,0,2014,34,39,407,0
0,16.0,183.0,74.0,349,185,1,1976,21,42,435,0
0,31.0,176.0,71.0,377,64,1,1992,5,35,360,2
1,28.0,172.0,63.0,169,88,1,1976,21,50,495,0
0,21.0,178.0,75.0,30,15,1,2000,38,3,32,1
0,24.0,177.0,72.0,184,98,1,2008,6,42,440,0
0,28.0,172.0,68.0,151,72,1,1956,19,28,305,0
0,28.0,178.0,73.0,397,68,0,1988,8,8,100,0
0,29.0,214.0,117.0,336,205,1,1988,33,6,96,2
0,17.0,175.0,67.0,408,217,1,1964,39,42,446,0
0,33.0,176.0,73.0,16,8,1,1984,18,16,228,0
0,19.0,181.0,71.0,16,8,1,1984,18,42,432,0
1,15.0,162.0,47.0,352,182,1,1984,18,22,273,0
1,15.0,163.0,52.0,22,12,1,1984,18,22,273,0
1,27.0,181.0,75.0,114,74,1,1988,33,31,333,2
1,24.0,160.0,50.0,382,207,1,1964,39,22,273,0
0,18.0,169.0,65.0,94,50,1,1980,22,22,265,0
0,26.0,178.0,64.0,340,61,1,1964,39,3,20,0
1,16.0,167.0,44.0,154,79,1,2000,38,30,313,0
0,23.0,176.0,69.0,331,177,1,1972,23,3,53,0
0,29.0,171.0,65.0,100,189,1,1960,28,22,267,0
1,14.0,178.0,59.0,382,207,0,1972,31,41,421,0
1,22.0,175.0,63.0,296,163,1,2012,17,46,487,0
1,30.0,172.0,71.0,145,77,1,2016,27,19,250,2
1,54.0,170.0,62.0,382,207,1,1968,20,16,226,0
0,22.0,188.0,82.0,382,207,1,2004,3,35,361,0
0,31.0,179.0,89.0,388,206,1,1964,39,14,195,0
0,22.0,175.0,74.0,132,67,1,1984,18,35,370,0
0,22.0,180.0,90.0,356,187,1,1988,33,53,528,0
0,18.0,167.0,91.0,64,35,1,1984,18,52,504,0
1,17.0,160.0,56.0,397,68,1,1968,20,42,458,0
0,21.0,186.0,89.0,265,144,1,1976,21,14,183,0
1,25.0,160.0,51.0,382,207,1,2016,27,15,220,0
0,25.0,183.0,78.0,25,13,1,1992,5,35,360,0
0,21.0,173.0,80.0,285,156,1,2008,6,14,201,0
0,25.0,154.0,53.0,188,102,1,1960,28,22,268,0
0,20.0,190.0,84.0,169,88,1,1972,23,11,141,3
0,24.0,175.0,60.0,296,163,1,1976,21,10,124,3
0,26.0,175.0,64.0,132,67,1,1972,23,11,139,0
0,27.0,183.0,80.0,64,35,0,1972,31,9,113,0
0,23.0,178.0,68.0,151,72,1,1980,22,42,433,0
1,30.0,160.0,60.0,64,35,1,1996,4,11,156,0
0,25.0,180.0,76.0,151,72,1,1996,4,11,134,0
0,38.0,165.0,64.0,16,8,1,1968,20,16,231,0
0,27.0,176.0,76.0,132,67,1,1960,28,51,496,0
0,23.0,178.0,67.0,100,189,0,1980,15,12,164,0
0,34.0,185.0,98.0,118,58,1,2012,17,53,525,0
1,31.0,180.0,71.0,169,88,1,2008,6,23,280,0
0,23.0,170.0,65.0,240,127,1,1980,22,14,195,0
0,30.0,170.0,60.0,335,213,1,1968,20,35,372,0
1,26.0,162.0,56.0,132,67,1,1964,39,22,273,0
0,26.0,173.0,72.0,132,67,1,1984,18,34,351,0
0,23.0,171.0,65.0,74,39,0,1964,14,0,2,0
0,22.0,186.0,90.0,7,3,1,2004,3,26,288,0
0,30.0,184.0,77.0,94,50,1,1980,22,24,281,0
0,31.0,178.0,72.0,195,103,0,2014,34,12,160,0
0,20.0,169.0,62.0,233,126,1,1968,20,24,281,0
1,26.0,175.0,67.0,54,31,1,1988,33,3,72,0
0,18.0,194.0,78.0,169,88,1,1988,33,42,427,0
0,23.0,171.0,63.0,171,95,1,2000,38,22,268,0
0,24.0,185.0,65.0,132,67,0,2002,29,38,399,0
1,18.0,159.0,51.0,22,12,1,1960,28,22,275,0
1,19.0,177.0,100.0,74,39,1,2008,6,3,88,0
0,20.0,183.0,83.0,64,35,1,1976,21,11,145,0
0,25.0,176.0,75.0,64,35,1,1988,33,1,10,0
1,26.0,175.0,65.0,46,28,1,2004,3,19,250,3
0,29.0,185.0,73.0,149,78,1,1968,20,3,41,0
0,22.0,164.0,62.0,16,8,1,1952,13,22,263,0
0,34.0,181.0,80.0,287,157,1,1992,5,34,352,0
0,19.0,182.0,75.0,171,95,1,1948,17,3,21,0
1,16.0,149.0,45.0,200,109,1,2004,3,3,66,0
1,27.0,173.0,63.0,114,74,1,1988,33,3,74,0
1,22.0,170.0,75.0,64,35,1,1988,33,35,381,0
0,21.0,180.0,75.0,200,109,1,1984,18,17,237,0
0,20.0,170.0,68.0,35,25,0,1998,24,20,251,1
0,25.0,176.0,90.0,54,31,1,1992,5,52,504,0
0,27.0,178.0,83.0,382,207,0,1968,12,29,307,0
0,21.0,180.0,79.0,382,207,1,1976,21,35,379,0
0,29.0,185.0,78.0,184,98,1,2008,6,42,441,0
0,25.0,182.0,73.0,169,88,1,2004,3,42,430,0
0,21.0,175.0,68.0,132,67,1,1976,21,19,249,0
0,27.0,170.0,70.0,269,147,1,2012,17,35,361,0
0,35.0,183.0,98.0,22,12,1,2004,3,14,201,0
0,25.0,182.0,96.0,316,170,1,1992,5,53,524,0
0,33.0,178.0,91.0,290,159,1,1996,4,6,96,0
0,22.0,173.0,66.0,64,35,1,1972,23,16,231,0
0,22.0,186.0,82.0,382,207,1,1976,21,15,215,0
0,24.0,180.0,72.0,184,98,1,1980,22,28,304,0
1,27.0,172.0,52.0,46,28,1,2012,17,3,69,0
0,26.0,175.0,70.0,352,182,1,1984,18,34,346,0
0,29.0,168.0,56.0,195,103,1,2012,17,10,116,0
0,22.0,185.0,84.0,184,98,1,2008,6,46,484,0
0,27.0,187.0,85.0,114,74,1,1968,20,31,314,0
1,20.0,180.0,60.0,88,37,1,1988,33,3,69,0
0,24.0,169.0,74.0,389,208,1,2004,3,53,534,2
1,20.0,167.0,55.0,227,136,1,2008,6,3,66,0
0,23.0,167.0,58.0,54,31,0,2010,41,8,103,0
0,31.0,160.0,54.0,264,215,1,1984,18,3,37,0
0,21.0,174.0,70.0,352,182,1,1964,39,3,21,0
1,21.0,165.0,52.0,42,22,1,2000,38,1,12,0
0,24.0,182.0,78.0,184,98,0,1964,14,0,1,0
0,28.0,183.0,64.0,132,67,1,2016,27,10,123,0
0,26.0,185.0,85.0,100,189,1,1980,22,31,318,0
0,24.0,177.0,79.0,382,207,1,2004,3,17,232,0
0,27.0,189.0,96.0,370,198,1,2012,17,53,525,0
1,25.0,157.0,56.0,151,72,1,2012,17,19,250,0
0,27.0,180.0,62.0,323,174,1,1980,22,3,31,0
0,32.0,188.0,114.0,382,207,1,1976,21,26,289,1
0,20.0,167.0,51.0,245,137,1,1964,39,10,118,0
0,35.0,172.0,80.0,184,98,1,1996,4,34,349,0
1,16.0,166.0,56.0,340,61,1,1968,20,42,451,0
1,43.0,170.0,73.0,64,35,0,2006,40,13,181,1
0,25.0,174.0,63.0,167,86,1,1972,23,17,232,0
1,31.0,165.0,70.0,382,207,1,1996,4,3,79,0
0,25.0,173.0,64.0,54,31,1,1964,39,22,264,0
0,25.0,188.0,75.0,340,61,1,1996,4,46,484,0
0,28.0,185.0,84.0,217,119,1,2012,17,3,22,0
0,32.0,185.0,70.0,251,140,1,1996,4,14,189,0
1,24.0,175.0,66.0,64,35,0,2002,29,25,284,2
0,19.0,173.0,66.0,283,152,1,1988,33,42,432,0
0,33.0,180.0,86.0,64,35,0,2010,41,25,283,2
1,25.0,162.0,48.0,154,79,1,2004,3,3,63,0
0,20.0,172.0,66.0,54,31,1,1992,5,22,265,0
1,25.0,173.0,62.0,301,165,0,2010,41,25,284,0
0,25.0,178.0,73.0,151,72,1,2004,3,3,34,0
1,26.0,164.0,48.0,374,203,1,2000,38,3,78,0
0,27.0,176.0,67.5,130,66,1,1948,17,14,195,0
1,26.0,160.0,58.0,382,207,1,2004,3,28,306,0
0,22.0,183.0,76.0,46,28,1,1968,20,42,429,0
0,27.0,186.0,77.0,184,98,1,1932,18,3,32,0
0,21.0,177.0,68.0,22,12,1,1964,39,22,264,0
0,18.0,192.0,82.0,301,165,1,2016,27,42,449,0
0,24.0,180.0,95.0,382,207,0,1968,12,25,283,0
0,24.0,171.0,83.0,46,28,1,1980,22,35,372,0
0,27.0,172.0,72.0,132,67,1,1960,28,19,249,0
1,21.0,173.0,64.0,382,207,1,2012,17,42,462,2
1,25.0,184.0,78.0,46,28,1,2004,3,50,495,0
1,35.0,165.0,63.0,273,154,1,2012,17,26,296,0
0,29.0,183.0,75.0,132,67,1,2012,17,3,22,0
1,23.0,162.0,54.0,382,207,0,1988,8,12,171,0
1,26.0,168.0,56.0,382,207,1,1988,33,3,78,0
0,42.0,166.0,72.0,285,156,0,1952,25,25,283,0
0,31.0,183.0,74.0,382,207,1,2000,38,14,192,0
0,22.0,180.0,80.0,181,93,1,1984,18,14,183,0
1,24.0,169.0,73.0,326,184,1,2016,27,44,474,0
0,18.0,192.0,78.0,105,53,1,1972,23,42,429,0
1,24.0,170.0,68.0,309,114,1,2008,6,3,83,0
0,41.0,173.0,82.0,349,185,0,1972,31,9,113,0
0,39.0,188.0,79.0,251,140,1,2008,6,14,192,0
1,24.0,166.0,62.0,54,31,1,1968,20,22,273,0
0,20.0,186.0,80.0,287,157,1,1996,4,3,52,0
0,26.0,180.0,81.0,16,8,1,1960,28,14,200,0
0,20.0,181.0,76.0,397,68,1,1988,33,24,281,3
1,22.0,164.0,61.0,332,164,1,2012,17,24,282,0
0,21.0,178.0,76.0,352,182,1,1960,28,42,441,0
0,26.0,185.0,75.0,184,98,1,2016,27,42,441,0
0,21.0,178.0,75.0,30,15,1,2000,38,3,34,0
0,21.0,183.0,71.0,100,189,1,1992,5,14,183,0
0,17.0,184.0,72.0,233,126,1,1968,20,17,237,0
1,29.0,176.0,57.0,181,93,1,2000,38,3,63,0
0,23.0,182.0,79.0,398,68,1,1972,23,11,134,3
0,27.0,184.0,60.0,408,217,1,1952,13,3,28,0
1,26.0,159.0,60.0,86,45,1,1996,4,3,66,0
0,33.0,169.0,70.0,35,25,1,2008,6,35,370,0
0,32.0,185.0,77.0,382,207,0,2014,34,8,105,0
0,29.0,176.0,76.0,22,12,1,2004,3,3,31,0
0,28.0,191.0,90.0,336,205,1,1976,21,50,494,3
0,31.0,174.0,72.0,336,205,1,1960,28,22,271,3
0,21.0,188.0,83.0,382,207,1,1968,20,31,317,0
0,21.0,192.0,95.0,64,35,0,1988,8,25,283,0
0,26.0,178.0,76.0,336,205,1,1964,39,11,145,2
0,32.0,180.0,82.0,285,156,1,2016,27,3,38,0
0,29.0,170.0,67.0,382,207,0,1998,24,12,159,0
1,33.0,164.0,56.0,340,61,1,2000,38,24,282,0
0,23.0,174.0,66.0,296,163,1,1964,39,22,265,0
0,19.0,180.0,72.0,340,61,1,1960,28,14,197,0
1,29.0,175.0,89.0,311,168,1,2008,6,3,83,0
0,25.0,168.0,66.0,382,207,1,2008,6,47,489,0
0,27.0,177.0,74.0,94,50,1,2000,38,53,539,2
0,25.0,182.0,85.0,285,156,1,2008,6,11,145,0
0,23.0,165.0,57.0,22,12,1,1936,7,3,16,0
0,32.0,172.0,67.0,269,147,1,1996,4,35,360,0
0,22.0,180.0,84.0,22,12,1,2000,38,24,281,1
0,27.0,198.0,100.0,382,207,1,2016,27,42,440,2
0,20.0,180.0,75.0,22,12,1,1964,39,10,116,0
0,22.0,171.0,78.0,94,50,1,1952,13,3,22,0
0,38.0,182.0,68.0,46,28,1,1968,20,17,237,0
0,22.0,175.0,77.0,132,67,1,1968,20,3,49,0
0,20.0,180.0,81.0,132,67,1,1960,28,6,96,0
0,26.0,176.0,67.0,46,28,1,1980,22,3,31,0
0,27.0,184.0,68.0,46,28,1,1988,33,3,41,0
1,16.0,150.0,44.0,154,79,1,2004,3,22,272,0
1,23.0,160.0,53.0,184,98,0,1998,24,36,391,0
0,22.0,182.0,73.0,251,140,1,1964,39,31,320,0
0,24.0,180.0,86.0,336,205,0,1980,15,25,283,3
0,23.0,180.0,75.0,25,13,0,1980,15,8,103,0
0,24.0,183.0,91.0,382,207,1,1912,37,3,44,0
1,18.0,172.0,53.0,265,144,1,1972,23,3,63,0
1,21.0,164.0,64.0,251,140,1,1984,18,24,282,2
0,31.0,180.0,74.0,132,67,1,2004,3,16,229,0
0,23.0,180.0,73.0,285,156,1,1980,22,3,31,3
1,33.0,155.0,43.0,382,207,1,2016,27,3,85,0
0,27.0,185.0,93.0,132,67,0,1994,16,0,0,0
0,26.0,180.0,88.0,352,182,0,2010,41,25,283,0
1,17.0,159.0,54.0,282,151,1,1968,20,42,463,0
1,23.0,163.0,59.0,265,144,0,2014,34,8,112,0
1,21.0,162.0,60.0,296,163,0,1992,0,8,108,0
0,21.0,184.0,83.0,75,40,1,1992,5,10,121,0
0,24.0,160.0,62.0,301,165,1,2000,38,52,499,0
1,21.0,160.0,48.0,22,12,1,2004,3,26,293,0
0,23.0,193.0,78.0,285,156,1,2012,17,42,432,0
0,30.0,174.0,75.0,382,207,1,1976,21,17,235,0
0,23.0,182.0,76.0,40,21,1,1976,21,10,121,0
1,20.0,165.0,56.0,382,207,0,2006,40,36,393,0
0,28.0,190.0,95.0,333,107,1,2008,6,5,95,2
1,24.0,171.0,63.0,184,98,0,1998,24,0,8,0
0,23.0,177.0,61.0,196,104,1,1968,20,3,34,0
0,25.0,195.0,120.0,382,207,1,1976,21,3,50,0
0,25.0,165.0,60.0,118,58,1,2004,3,53,531,0
1,21.0,178.0,67.0,25,13,1,2000,38,23,280,0
1,16.0,153.0,40.0,296,163,1,1980,22,22,273,0
0,23.0,169.0,65.0,301,165,0,2006,40,8,100,0
1,24.0,174.0,51.0,371,199,1,2008,6,3,71,0
0,26.0,201.0,94.0,285,156,1,2004,3,31,323,0
1,27.0,170.0,60.0,251,140,1,2000,38,14,207,0
0,28.0,191.0,115.0,35,25,1,2000,38,3,45,0
1,22.0,162.0,52.0,133,67,0,1998,24,18,245,1
0,23.0,179.0,79.0,336,205,1,1956,19,17,236,0
1,45.0,168.0,57.0,37,19,1,2016,27,16,230,0
1,32.0,160.0,54.0,187,100,1,1996,4,3,69,0
1,18.0,154.0,42.0,285,156,1,1972,23,22,274,0
0,22.0,184.0,70.0,184,98,1,1960,28,17,235,1
0,25.0,170.0,75.0,281,219,1,1964,39,34,351,0
0,33.0,175.0,68.0,296,163,0,2006,40,12,163,0
0,27.0,194.0,83.0,349,185,0,2006,40,8,104,0
1,24.0,165.0,59.0,336,205,0,1984,32,12,175,0
1,25.0,162.0,53.0,296,163,1,1972,23,22,274,0
0,22.0,170.0,70.0,411,219,1,1996,4,46,485,0
0,21.0,183.0,75.0,195,103,1,2004,3,10,127,2
1,20.0,165.0,57.0,382,207,1,1976,21,3,74,0
0,37.0,181.0,79.0,287,157,1,1960,28,17,235,0
1,21.0,180.0,63.0,352,182,1,2016,27,3,72,0
0,28.0,178.0,75.0,78,196,1,2008,6,5,95,0
0,24.0,190.0,101.0,296,163,1,1980,22,53,525,1
0,44.0,175.0,75.0,46,28,1,2016,27,21,261,0
0,30.0,180.0,90.0,147,77,0,1994,16,9,113,2
0,25.0,177.0,80.0,180,94,1,2016,27,26,288,0
1,35.0,161.0,50.0,203,111,0,2006,40,8,110,0
0,19.0,179.0,71.0,22,12,1,1972,23,24,281,0
0,33.0,189.0,89.0,145,77,1,2000,38,35,371,0
0,37.0,183.0,85.0,39,20,1,2016,27,42,449,0
0,21.0,196.0,86.0,46,28,1,1984,18,51,496,0
0,28.0,180.0,71.0,151,72,1,1956,19,3,28,0
1,25.0,170.0,59.0,340,61,1,2016,27,42,464,1
0,31.0,180.0,68.0,132,67,1,2012,17,14,192,0
0,43.0,176.0,84.0,118,58,1,1984,18,35,369,0
1,20.0,163.0,52.0,184,98,0,2006,40,25,284,0
0,32.0,200.0,104.0,354,182,0,2002,29,9,113,0
0,29.0,173.0,64.0,54,31,1,1968,20,22,266,0
1,23.0,157.0,53.0,282,151,1,1980,22,3,66,0
1,20.0,170.0,51.0,339,205,0,1980,15,18,245,0
0,28.0,175.0,71.0,151,72,1,1992,5,22,265,0
0,19.0,160.0,48.0,283,152,1,1976,21,10,120,0
0,20.0,162.0,54.0,277,155,1,1988,33,3,20,0
1,36.0,167.0,57.0,184,98,1,2008,6,34,356,0
0,22.0,183.0,80.0,242,121,1,1984,18,19,249,0
0,32.0,172.0,65.0,333,107,1,1992,5,35,370,0
0,22.0,189.0,85.0,37,19,1,2008,6,19,249,0
0,21.0,181.0,76.0,336,205,1,1972,23,42,432,1
0,22.0,170.0,63.0,382,207,1,1988,33,22,271,0
1,24.0,162.0,57.0,251,140,1,2008,6,24,282,2
0,24.0,180.0,77.0,114,74,1,1980,22,19,249,3
0,27.0,188.0,92.0,265,144,1,1928,1,3,45,0
1,29.0,167.0,51.0,37,19,1,1992,5,3,65,0
0,23.0,164.0,62.0,64,35,1,1976,21,53,520,0
1,23.0,147.0,48.0,391,210,1,2004,3,53,541,0
0,19.0,185.0,75.0,383,97,1,1984,18,42,437,0
1,22.0,185.0,70.0,301,165,1,2008,6,23,280,3
1,32.0,183.0,92.0,285,156,1,2000,38,3,88,0
0,26.0,178.0,74.0,46,28,1,1972,23,3,26,0
1,26.0,170.0,65.0,184,98,1,2016,27,42,453,0
0,24.0,187.0,88.0,336,205,1,1968,20,31,315,0
0,31.0,176.0,80.0,397,68,1,1972,23,23,279,0
1,26.0,173.0,63.0,375,204,1,2016,27,3,72,0
0,28.0,183.0,65.0,374,203,1,2012,17,4,91,0
0,21.0,175.0,64.0,265,144,0,1988,8,29,307,0
0,28.0,183.0,84.0,186,98,1,2016,27,7,98,0
1,27.0,164.0,55.0,282,151,1,2004,3,4,94,0
0,24.0,172.0,73.0,408,217,1,1964,39,22,263,0
0,23.0,175.0,60.0,336,205,1,1972,23,10,124,0
0,22.0,170.0,64.0,75,40,1,1996,4,22,265,0
0,22.0,186.0,80.0,349,185,1,1984,18,42,440,0
0,25.0,166.0,69.0,397,68,1,1968,20,14,197,0
1,17.0,168.0,55.0,296,163,1,1968,20,42,451,0
1,16.0,156.0,55.0,151,72,1,2008,6,22,275,0
0,21.0,159.0,62.0,86,45,1,2004,3,52,498,0
1,30.0,182.0,75.0,184,98,1,2000,38,50,495,0
1,22.0,163.0,55.0,64,35,1,2000,38,42,457,0
0,23.0,184.0,77.0,132,67,1,2008,6,3,32,0
0,19.0,173.0,66.0,283,152,1,1988,33,42,437,0
0,22.0,188.0,80.0,382,207,1,2016,27,3,49,0
0,19.0,181.0,62.0,327,175,0,2006,40,38,398,0
0,19.0,174.0,71.0,352,182,1,1972,23,22,266,0
0,24.0,168.0,63.0,182,96,1,2012,17,22,267,0
0,28.0,162.0,56.0,169,88,1,1960,28,52,498,0
1,17.0,180.0,70.0,397,68,1,1968,20,42,452,0
0,23.0,184.0,80.0,132,67,0,2002,29,8,103,0
1,23.0,168.0,55.0,352,182,0,2006,40,12,174,0
0,23.0,181.0,86.0,382,207,1,2012,17,1,10,0
0,20.0,176.0,75.0,410,218,1,1988,33,19,249,0
0,27.0,185.0,89.0,265,144,0,1988,8,25,283,0
1,27.0,176.0,74.0,145,77,0,2006,40,0,8,0
1,27.0,175.0,69.0,144,75,1,2000,38,1,13,0
0,30.0,176.0,69.0,217,119,1,1972,23,26,288,0
0,18.0,186.0,86.0,382,207,1,1964,39,51,496,0
0,25.0,172.0,67.0,352,182,1,1996,4,22,269,0
0,21.0,187.0,81.0,340,61,1,1988,33,11,145,0
1,18.0,178.0,75.0,118,58,1,1996,4,42,458,0
0,20.0,189.0,76.0,114,74,1,1980,22,31,323,2
0,28.0,175.0,71.0,151,72,1,1992,5,22,266,0
0,22.0,180.0,68.0,145,77,1,1996,4,3,21,0
1,21.0,160.0,51.0,184,98,1,1968,20,22,275,0
0,36.0,190.0,90.0,371,199,1,2012,17,42,433,0
1,22.0,166.0,60.0,64,35,1,1984,18,50,495,0
1,25.0,164.0,63.0,46,28,1,2016,27,33,336,0
0,30.0,163.0,69.0,94,50,1,2004,3,10,127,3
0,27.0,178.0,72.0,195,103,0,2010,41,12,164,0
0,28.0,191.0,96.0,251,140,1,2004,3,5,95,0
1,23.0,193.0,88.0,382,207,1,2012,17,6,97,2
0,26.0,171.0,68.0,265,144,1,1984,18,53,521,0
1,26.0,161.0,57.0,296,163,1,2012,17,26,298,3
0,19.0,174.0,66.0,184,98,0,2010,41,29,308,0
0,21.0,178.0,77.0,64,35,1,1968,20,42,439,0
1,28.0,190.0,74.0,22,12,1,2000,38,6,97,3
0,24.0,181.0,82.0,22,12,1,2016,27,35,359,0
0,27.0,195.0,102.0,151,72,1,1996,4,3,50,3
1,23.0,163.0,54.0,64,35,1,1988,33,16,228,0
1,33.0,180.0,115.0,256,146,1,2008,6,3,79,0
0,23.0,175.0,70.0,181,93,1,1968,20,17,233,0
0,19.0,185.0,77.0,382,207,1,1992,5,11,139,0
1,30.0,177.0,64.0,132,67,1,2004,3,3,66,0
0,24.0,187.0,70.0,132,67,1,2016,27,31,321,1
1,32.0,173.0,60.0,265,144,0,1998,24,12,173,0
0,28.0,174.0,68.0,132,67,0,2002,29,13,180,0
0,32.0,175.0,75.0,382,207,1,2000,38,3,21,0
0,19.0,164.0,52.0,358,192,1,2004,3,10,120,0
0,23.0,190.0,85.0,169,88,1,1992,5,23,279,0
1,22.0,160.0,50.0,86,45,1,2016,27,3,68,0
0,27.0,185.0,80.0,382,207,1,2000,38,10,121,0
1,24.0,162.0,49.0,86,45,1,1988,33,3,73,0
0,21.0,170.0,70.0,16,8,1,1984,18,14,188,0
0,23.0,171.0,63.0,171,95,1,2000,38,22,265,0
0,22.0,180.0,72.0,146,77,1,2004,3,11,134,3
0,25.0,157.0,52.0,184,98,1,1972,23,53,523,1
1,22.0,163.0,52.0,347,183,1,2000,38,42,464,0
0,22.0,184.0,80.0,54,31,1,1972,23,11,131,1
1,24.0,178.0,88.0,132,67,1,2008,6,45,483,1
1,29.0,162.0,54.0,382,207,0,1994,16,12,173,0
0,23.0,180.0,81.0,37,19,1,2012,17,26,288,0
0,20.0,165.0,64.0,277,155,1,1996,4,3,26,0
0,27.0,186.0,60.0,265,144,0,2010,41,38,399,0
0,22.0,180.0,67.0,94,50,1,2012,17,3,35,0
0,24.0,178.0,75.0,184,98,0,1964,14,27,300,0
1,20.0,173.0,62.0,184,98,1,2008,6,34,357,0
1,27.0,182.0,68.0,349,185,1,2008,6,23,280,0
1,23.0,154.0,46.0,184,98,1,1984,18,22,275,0
0,22.0,170.0,63.0,382,207,1,1964,39,53,520,0
0,22.0,208.0,117.0,22,12,1,1984,18,6,96,0
0,23.0,167.0,58.0,64,35,0,1988,8,38,398,0
1,25.0,160.0,50.0,22,12,1,2008,6,15,221,0
0,24.0,193.0,84.0,64,35,1,1988,33,31,314,0
0,30.0,175.0,75.0,369,197,1,2000,38,3,34,0
1,21.0,164.0,63.0,16,8,1,2008,6,34,354,0
0,24.0,178.0,72.0,100,189,0,1956,10,25,283,0
0,23.0,184.0,74.0,114,74,0,1988,8,12,160,0
0,24.0,190.0,82.0,352,182,1,1988,33,42,435,0
0,31.0,183.0,81.0,349,185,0,2006,40,12,163,0
0,23.0,183.0,80.0,145,77,0,2014,34,41,417,0
1,30.0,190.0,77.0,94,50,1,2000,38,6,97,0
0,26.0,186.0,76.0,46,28,1,1980,22,3,52,0
0,27.0,180.0,80.0,206,115,1,1972,23,35,379,0
0,21.0,185.0,76.0,151,72,1,1984,18,11,141,0
1,31.0,188.0,75.0,382,207,1,2000,38,31,332,0
0,20.0,178.0,72.0,100,189,1,1992,5,22,267,0
1,23.0,175.0,71.0,188,102,0,2010,41,9,115,0
1,21.0,179.0,69.0,169,88,1,2012,17,51,497,0
0,21.0,193.0,89.0,259,142,1,1996,4,3,35,0
0,23.0,165.0,74.0,22,12,1,1976,21,53,538,0
0,23.0,179.0,73.0,16,8,0,1988,8,0,1,0
0,39.0,176.0,72.0,184,98,1,1964,39,16,228,0
0,27.0,196.0,84.0,145,77,1,2016,27,3,52,0
1,34.0,168.0,62.0,377,64,1,1992,5,1,13,1
0,31.0,175.0,71.0,167,86,1,1988,33,26,290,0
0,24.0,173.0,65.0,397,68,0,1976,14,12,165,0
0,18.0,176.0,65.0,184,98,0,2006,40,38,397,0
1,26.0,175.0,73.0,382,207,0,1994,16,20,258,0
0,25.0,176.0,63.0,132,67,1,1972,23,3,32,1
0,18.0,175.0,70.0,78,196,1,1996,4,15,214,0
